neighbourhood,period,airbnb_price(€),n_airbnb_listings,availability_365,airbnb_ratio_business,airbnb_professional_ratio,airbnb_mega_host_ratio
el Turó de la Peira,2018-07-01,38.68181818181818,22,195.45454545454547,0.045454545454545456,0.0,0.0
el Turó de la Peira,2018-10-01,39.21739130434783,23,163.3913043478261,0.17391304347826086,0.0,0.0
el Turó de la Peira,2019-01-01,31.94736842105263,19,164.31578947368422,0.0,0.0,0.0
el Turó de la Peira,2019-04-01,59.81818181818182,22,178.22727272727272,0.045454545454545456,0.0,0.0
el Turó de la Peira,2019-07-01,48.83870967741935,31,177.67741935483872,0.03225806451612903,0.12903225806451613,0.0
el Turó de la Peira,2019-10-01,49.7,30,198.16666666666666,0.13333333333333333,0.16666666666666666,0.0
el Turó de la Peira,2020-01-01,42.85294117647059,34,214.7941176470588,0.11764705882352941,0.20588235294117646,0.0
el Turó de la Peira,2020-04-01,40.861111111111114,36,205.16666666666666,0.1111111111111111,0.2222222222222222,0.0
el Turó de la Peira,2020-07-01,37.275,40,204.7,0.1,0.2,0.0
el Turó de la Peira,2020-10-01,38.25,40,174.15,0.125,0.25,0.05
el Turó de la Peira,2021-01-01,40.91228070175438,57,216.12280701754386,0.017543859649122806,0.2807017543859649,0.0
l'Antiga Esquerra de l'Eixample,2015-04-01,86.21148459383754,714,277.3057503506311,0.5910364145658263,0.25910364145658266,0.014005602240896359
l'Antiga Esquerra de l'Eixample,2015-07-01,89.43694690265487,904,267.27433628318585,0.5685840707964602,0.22787610619469026,0.030973451327433628
l'Antiga Esquerra de l'Eixample,2015-10-01,86.47287735849056,848,282.0943396226415,0.5412735849056604,0.1332547169811321,0.003537735849056604
l'Antiga Esquerra de l'Eixample,2016-01-01,83.12372304199774,881,292.48467650397276,0.5493757094211124,0.16685584562996594,0.0011350737797956867
l'Antiga Esquerra de l'Eixample,2016-10-01,92.56914893617021,940,238.3340425531915,0.5,0.22340425531914893,0.013829787234042552
l'Antiga Esquerra de l'Eixample,2017-01-01,95.23883696780894,963,233.62305295950156,0.5025960539979232,0.20145379023883697,0.01142263759086189
l'Antiga Esquerra de l'Eixample,2017-04-01,111.7585848074922,961,195.97918834547346,0.5338189386056191,0.22684703433922998,0.027055150884495317
l'Antiga Esquerra de l'Eixample,2017-07-01,112.23852295409182,1002,187.45409181636725,0.5049900199600799,0.21956087824351297,0.038922155688622756
l'Antiga Esquerra de l'Eixample,2017-10-01,127.07597535934292,974,196.45995893223818,0.5205338809034907,0.22587268993839835,0.052361396303901436
l'Antiga Esquerra de l'Eixample,2018-01-01,110.6859756097561,984,204.4247967479675,0.5030487804878049,0.22764227642276422,0.06707317073170732
l'Antiga Esquerra de l'Eixample,2018-04-01,120.81644934804413,997,183.13941825476428,0.5295887662988967,0.24674022066198595,0.06118355065195587
l'Antiga Esquerra de l'Eixample,2018-07-01,116.75941422594143,956,180.53765690376568,0.47280334728033474,0.26569037656903766,0.07531380753138076
l'Antiga Esquerra de l'Eixample,2018-10-01,208.58648111332008,1006,194.9214711729622,0.5119284294234593,0.3071570576540755,0.07455268389662027
l'Antiga Esquerra de l'Eixample,2019-01-01,194.89730807577268,1003,208.21136590229312,0.5314057826520439,0.32602193419740777,0.08873379860418744
l'Antiga Esquerra de l'Eixample,2019-04-01,195.38197845249755,1021,178.17923604309502,0.5386875612144956,0.3339862879529873,0.0871694417238002
l'Antiga Esquerra de l'Eixample,2019-07-01,202.09435626102294,1134,171.9479717813051,0.5246913580246914,0.32275132275132273,0.0855379188712522
l'Antiga Esquerra de l'Eixample,2019-10-01,196.68667917448406,1066,185.54127579737334,0.5637898686679175,0.32645403377110693,0.07129455909943715
l'Antiga Esquerra de l'Eixample,2020-01-01,184.63013698630138,1095,194.36438356164385,0.5269406392694064,0.3095890410958904,0.06666666666666667
l'Antiga Esquerra de l'Eixample,2020-04-01,183.69534050179212,1116,208.2562724014337,0.5394265232974911,0.3100358422939068,0.06451612903225806
l'Antiga Esquerra de l'Eixample,2020-07-01,171.13570127504553,1098,184.6976320582878,0.5355191256830601,0.30783242258652094,0.08652094717668488
l'Antiga Esquerra de l'Eixample,2020-10-01,100.20534861509074,1047,177.96275071633238,0.5501432664756447,0.33046800382043934,0.07163323782234957
l'Antiga Esquerra de l'Eixample,2021-01-01,153.47660395561988,2073,180.7698986975398,0.5629522431259045,0.3579353593825374,0.08104196816208394
la Barceloneta,2015-04-01,155.62406015037595,266,262.98867924528304,0.6879699248120301,0.15037593984962405,0.0
la Barceloneta,2015-07-01,126.46333333333334,300,266.35333333333335,0.62,0.12666666666666668,0.0
la Barceloneta,2015-10-01,119.46534653465346,303,275.71947194719473,0.5841584158415841,0.052805280528052806,0.0
la Barceloneta,2016-01-01,90.19157088122606,261,276.6513409961686,0.5134099616858238,0.06130268199233716,0.0
la Barceloneta,2016-10-01,110.93069306930693,303,212.22442244224422,0.5973597359735974,0.066006600660066,0.0
la Barceloneta,2017-01-01,77.80689655172414,290,198.27586206896552,0.5517241379310345,0.06206896551724138,0.0
la Barceloneta,2017-04-01,79.24647887323944,284,157.14788732394365,0.573943661971831,0.07394366197183098,0.007042253521126761
la Barceloneta,2017-07-01,94.24912280701754,285,159.2842105263158,0.5403508771929825,0.042105263157894736,0.010526315789473684
la Barceloneta,2017-10-01,83.62897526501767,283,170.75618374558303,0.49469964664310956,0.0812720848056537,0.007067137809187279
la Barceloneta,2018-01-01,84.72627737226277,274,172.05109489051094,0.48175182481751827,0.0948905109489051,0.040145985401459854
la Barceloneta,2018-04-01,93.65396825396826,315,156.93968253968254,0.49523809523809526,0.07936507936507936,0.0380952380952381
la Barceloneta,2018-07-01,79.0,284,163.19366197183098,0.39436619718309857,0.056338028169014086,0.045774647887323945
la Barceloneta,2018-10-01,66.6896551724138,406,197.82512315270935,0.5763546798029556,0.21674876847290642,0.07389162561576355
la Barceloneta,2019-01-01,64.81,400,192.9125,0.6225,0.25,0.08
la Barceloneta,2019-04-01,80.88051948051948,385,192.9090909090909,0.5974025974025974,0.21298701298701297,0.02857142857142857
la Barceloneta,2019-07-01,86.64896073903002,433,177.18475750577366,0.6027713625866051,0.24018475750577367,0.09930715935334873
la Barceloneta,2019-10-01,81.32366071428571,448,186.04464285714286,0.5959821428571429,0.27455357142857145,0.10491071428571429
la Barceloneta,2020-01-01,84.02114164904863,473,193.09513742071883,0.5983086680761099,0.26004228329809725,0.09302325581395349
la Barceloneta,2020-04-01,80.14046121593292,477,203.14465408805032,0.5953878406708596,0.259958071278826,0.08385744234800839
la Barceloneta,2020-07-01,79.46652267818574,463,191.8488120950324,0.6220302375809935,0.2591792656587473,0.09719222462203024
la Barceloneta,2020-10-01,70.97717842323651,482,200.51452282157678,0.6265560165975104,0.2717842323651452,0.1078838174273859
la Barceloneta,2021-01-01,66.64908256880734,872,198.51032110091742,0.6513761467889908,0.3038990825688073,0.10550458715596331
la Bordeta,2015-04-01,46.86486486486486,37,266.6756756756757,0.3783783783783784,0.10810810810810811,0.0
la Bordeta,2015-07-01,43.0,56,285.0,0.35714285714285715,0.03571428571428571,0.0
la Bordeta,2015-10-01,44.828125,64,282.609375,0.359375,0.015625,0.0
la Bordeta,2016-01-01,47.0,81,297.58024691358025,0.2716049382716049,0.0,0.0
la Bordeta,2016-10-01,58.63716814159292,113,241.5486725663717,0.3274336283185841,0.008849557522123894,0.0
la Bordeta,2017-01-01,49.833333333333336,102,237.14705882352942,0.3333333333333333,0.0196078431372549,0.0
la Bordeta,2017-04-01,65.13953488372093,129,189.3798449612403,0.3875968992248062,0.023255813953488372,0.0
la Bordeta,2017-07-01,59.402877697841724,139,178.0359712230216,0.34532374100719426,0.014388489208633094,0.0
la Bordeta,2017-10-01,55.30952380952381,126,163.0,0.2857142857142857,0.007936507936507936,0.0
la Bordeta,2018-01-01,60.53488372093023,172,179.83139534883722,0.3546511627906977,0.05232558139534884,0.0
la Bordeta,2018-04-01,61.59183673469388,196,169.6173469387755,0.37755102040816324,0.05102040816326531,0.0
la Bordeta,2018-07-01,54.80916030534351,131,177.32824427480915,0.25190839694656486,0.03816793893129771,0.0
la Bordeta,2018-10-01,50.07692307692308,130,186.07692307692307,0.2153846153846154,0.038461538461538464,0.0
la Bordeta,2019-01-01,55.256410256410255,117,193.6153846153846,0.2905982905982906,0.06837606837606838,0.017094017094017096
la Bordeta,2019-04-01,58.48717948717949,117,157.60683760683762,0.28205128205128205,0.05128205128205128,0.008547008547008548
la Bordeta,2019-07-01,60.01398601398601,143,160.03496503496504,0.27972027972027974,0.06993006993006994,0.006993006993006993
la Bordeta,2019-10-01,67.65942028985508,138,143.84782608695653,0.2608695652173913,0.050724637681159424,0.007246376811594203
la Bordeta,2020-01-01,62.080882352941174,136,147.5808823529412,0.2647058823529412,0.03676470588235294,0.007352941176470588
la Bordeta,2020-04-01,62.921875,128,156.375,0.28125,0.0390625,0.0078125
la Bordeta,2020-07-01,62.83739837398374,123,153.0,0.2601626016260163,0.032520325203252036,0.008130081300813009
la Bordeta,2020-10-01,54.0650406504065,123,138.5691056910569,0.2682926829268293,0.032520325203252036,0.0
la Bordeta,2021-01-01,48.85096153846154,208,169.89903846153845,0.25961538461538464,0.04326923076923077,0.009615384615384616
la Clota,2015-04-01,32.5,2,208.0,0.5,0.0,0.0
la Clota,2015-07-01,56.0,2,299.0,0.5,0.0,0.0
la Clota,2015-10-01,51.0,2,335.0,0.5,0.0,0.0
la Clota,2016-01-01,80.0,1,336.0,1.0,0.0,0.0
la Clota,2017-07-01,360.0,1,364.0,1.0,1.0,0.0
la Clota,2019-04-01,20.0,1,9.0,0.0,0.0,0.0
la Dreta de l'Eixample,2015-04-01,110.02374169040836,1053,284.3893129770992,0.6391263057929725,0.2716049382716049,0.01899335232668566
la Dreta de l'Eixample,2015-07-01,111.08181026979983,1149,275.4247171453438,0.61792863359443,0.22367275892080069,0.020017406440382943
la Dreta de l'Eixample,2015-10-01,114.15434606011372,1231,285.95125913891144,0.6328188464662876,0.16896831844029245,0.00974817221770918
la Dreta de l'Eixample,2016-01-01,119.21162444113264,1342,291.2503725782414,0.65424739195231,0.161698956780924,0.0037257824143070045
la Dreta de l'Eixample,2016-10-01,142.03351206434317,1492,250.52479892761394,0.6809651474530831,0.2955764075067024,0.02680965147453083
la Dreta de l'Eixample,2017-01-01,140.33165195460276,1586,246.97667087011348,0.669609079445145,0.30075662042875156,0.03467843631778058
la Dreta de l'Eixample,2017-04-01,146.42717854966483,1641,211.04448507007922,0.6751980499695308,0.3120048750761731,0.06093845216331505
la Dreta de l'Eixample,2017-07-01,151.04887866589993,1739,205.69752731454858,0.6664749856239218,0.2898217366302473,0.060379528464634846
la Dreta de l'Eixample,2017-10-01,158.54510237963476,1807,220.11676812396237,0.6696181516325401,0.3060320973990039,0.08190370780298838
la Dreta de l'Eixample,2018-01-01,158.69306930693068,1818,221.58635863586358,0.6661166116611661,0.32838283828382836,0.1001100110011001
la Dreta de l'Eixample,2018-04-01,158.75398512221042,1882,201.08607863974495,0.6689691817215728,0.3230605738575983,0.09989373007438895
la Dreta de l'Eixample,2018-07-01,158.47448425624322,1842,200.32084690553745,0.6319218241042345,0.36210640608034744,0.10260586319218241
la Dreta de l'Eixample,2018-10-01,183.63920750782066,1918,211.42440041710114,0.6506777893639207,0.4118873826903024,0.12356621480709072
la Dreta de l'Eixample,2019-01-01,168.69517102615694,1988,225.0920523138833,0.6629778672032193,0.42303822937625757,0.13229376257545272
la Dreta de l'Eixample,2019-04-01,171.3214105793451,1985,198.4176322418136,0.6629722921914357,0.4357682619647355,0.13602015113350127
la Dreta de l'Eixample,2019-07-01,232.44375299186214,2089,196.26184777405456,0.6505505026328386,0.4112015318334131,0.1393011010052657
la Dreta de l'Eixample,2019-10-01,250.23671497584542,2070,200.53091787439612,0.6864734299516908,0.39565217391304347,0.11690821256038647
la Dreta de l'Eixample,2020-01-01,247.26974595842955,2165,216.90762124711316,0.6568129330254041,0.39399538106235565,0.09884526558891454
la Dreta de l'Eixample,2020-04-01,250.80931263858093,2255,225.9290465631929,0.6580931263858093,0.40487804878048783,0.08736141906873614
la Dreta de l'Eixample,2020-07-01,272.54914337240757,2218,194.52119026149686,0.657799819657349,0.41073038773669973,0.11632100991884581
la Dreta de l'Eixample,2020-10-01,137.09948860994885,2151,182.33705253370525,0.6634123663412367,0.397954439795444,0.10134821013482101
la Dreta de l'Eixample,2021-01-01,149.13057851239668,4235,190.273199527745,0.6646989374262101,0.41605667060212514,0.09303423848878395
la Font d'en Fargues,2015-04-01,116.8,15,284.6,0.4,0.0,0.0
la Font d'en Fargues,2015-07-01,101.31818181818181,22,243.13636363636363,0.3181818181818182,0.0,0.0
la Font d'en Fargues,2015-10-01,133.0,18,246.66666666666666,0.4444444444444444,0.0,0.0
la Font d'en Fargues,2016-01-01,97.62962962962963,27,253.2962962962963,0.4444444444444444,0.037037037037037035,0.0
la Font d'en Fargues,2016-10-01,115.88235294117646,17,196.11764705882354,0.47058823529411764,0.058823529411764705,0.058823529411764705
la Font d'en Fargues,2017-01-01,113.875,24,226.33333333333334,0.3333333333333333,0.041666666666666664,0.041666666666666664
la Font d'en Fargues,2017-04-01,111.61538461538461,26,183.19230769230768,0.4230769230769231,0.0,0.0
la Font d'en Fargues,2017-07-01,131.3913043478261,23,146.6086956521739,0.43478260869565216,0.043478260869565216,0.0
la Font d'en Fargues,2017-10-01,115.04545454545455,22,215.27272727272728,0.3181818181818182,0.045454545454545456,0.0
la Font d'en Fargues,2018-01-01,105.56521739130434,23,183.65217391304347,0.21739130434782608,0.043478260869565216,0.0
la Font d'en Fargues,2018-04-01,107.625,24,168.29166666666666,0.2916666666666667,0.08333333333333333,0.0
la Font d'en Fargues,2018-07-01,109.18181818181819,22,142.0,0.22727272727272727,0.09090909090909091,0.0
la Font d'en Fargues,2018-10-01,143.23529411764707,17,159.76470588235293,0.23529411764705882,0.058823529411764705,0.0
la Font d'en Fargues,2019-01-01,241.6,20,162.25,0.2,0.05,0.0
la Font d'en Fargues,2019-04-01,284.6470588235294,17,113.41176470588235,0.29411764705882354,0.058823529411764705,0.0
la Font d'en Fargues,2019-07-01,199.2,25,125.8,0.24,0.04,0.0
la Font d'en Fargues,2019-10-01,222.4090909090909,22,154.63636363636363,0.36363636363636365,0.045454545454545456,0.0
la Font d'en Fargues,2020-01-01,84.0,22,171.36363636363637,0.2727272727272727,0.045454545454545456,0.0
la Font d'en Fargues,2020-04-01,131.63636363636363,22,157.27272727272728,0.22727272727272727,0.045454545454545456,0.0
la Font d'en Fargues,2020-07-01,248.76470588235293,17,191.2941176470588,0.29411764705882354,0.058823529411764705,0.0
la Font d'en Fargues,2020-10-01,134.77777777777777,18,152.94444444444446,0.3333333333333333,0.05555555555555555,0.0
la Font d'en Fargues,2021-01-01,142.7,30,181.1,0.4,0.06666666666666667,0.0
la Font de la Guatlla,2015-04-01,48.66,50,257.22,0.34,0.1,0.02
la Font de la Guatlla,2015-07-01,64.98076923076923,52,249.6346153846154,0.38461538461538464,0.07692307692307693,0.019230769230769232
la Font de la Guatlla,2015-10-01,61.014084507042256,71,288.07042253521126,0.352112676056338,0.04225352112676056,0.0
la Font de la Guatlla,2016-01-01,56.10843373493976,83,276.7469879518072,0.40963855421686746,0.07228915662650602,0.0
la Font de la Guatlla,2016-10-01,102.97202797202797,143,243.2097902097902,0.4195804195804196,0.06293706293706294,0.0
la Font de la Guatlla,2017-01-01,89.98675496688742,151,242.13907284768212,0.45695364238410596,0.052980132450331126,0.0
la Font de la Guatlla,2017-04-01,88.34193548387097,155,193.63870967741934,0.4064516129032258,0.03870967741935484,0.0
la Font de la Guatlla,2017-07-01,83.23417721518987,158,193.77215189873417,0.36075949367088606,0.0379746835443038,0.0
la Font de la Guatlla,2017-10-01,82.70547945205479,146,211.7054794520548,0.3287671232876712,0.04794520547945205,0.0
la Font de la Guatlla,2018-01-01,76.5608108108108,148,200.05405405405406,0.32432432432432434,0.060810810810810814,0.013513513513513514
la Font de la Guatlla,2018-04-01,79.6056338028169,142,178.88732394366198,0.3591549295774648,0.056338028169014086,0.014084507042253521
la Font de la Guatlla,2018-07-01,72.88321167883211,137,166.13868613138686,0.23357664233576642,0.058394160583941604,0.014598540145985401
la Font de la Guatlla,2018-10-01,68.25954198473282,131,162.6946564885496,0.20610687022900764,0.03816793893129771,0.022900763358778626
la Font de la Guatlla,2019-01-01,71.73983739837398,123,185.9349593495935,0.2764227642276423,0.04065040650406504,0.024390243902439025
la Font de la Guatlla,2019-04-01,88.7560975609756,123,165.5772357723577,0.3089430894308943,0.08943089430894309,0.04878048780487805
la Font de la Guatlla,2019-07-01,89.26612903225806,124,161.03225806451613,0.2903225806451613,0.07258064516129033,0.04838709677419355
la Font de la Guatlla,2019-10-01,83.50387596899225,129,155.70542635658916,0.32558139534883723,0.17829457364341086,0.046511627906976744
la Font de la Guatlla,2020-01-01,76.35862068965517,145,156.11724137931034,0.30344827586206896,0.11724137931034483,0.041379310344827586
la Font de la Guatlla,2020-04-01,82.50694444444444,144,165.59027777777777,0.3125,0.1388888888888889,0.041666666666666664
la Font de la Guatlla,2020-07-01,87.256,125,162.392,0.288,0.112,0.056
la Font de la Guatlla,2020-10-01,58.93162393162393,117,160.65811965811966,0.28205128205128205,0.07692307692307693,0.03418803418803419
la Font de la Guatlla,2021-01-01,62.871369294605806,241,161.701244813278,0.3360995850622407,0.14107883817427386,0.0
la Guineueta,2015-04-01,62.0,7,321.7142857142857,0.0,0.0,0.0
la Guineueta,2015-07-01,42.125,8,264.25,0.25,0.0,0.0
la Guineueta,2015-10-01,47.142857142857146,14,315.7142857142857,0.35714285714285715,0.35714285714285715,0.0
la Guineueta,2016-01-01,55.2,10,289.6,0.2,0.0,0.0
la Guineueta,2016-10-01,49.0,13,235.3846153846154,0.15384615384615385,0.0,0.0
la Guineueta,2017-01-01,50.4,10,210.4,0.2,0.0,0.0
la Guineueta,2017-04-01,30.428571428571427,7,236.71428571428572,0.14285714285714285,0.0,0.0
la Guineueta,2017-07-01,31.625,8,271.875,0.125,0.0,0.0
la Guineueta,2017-10-01,58.1875,16,291.8125,0.125,0.0,0.0
la Guineueta,2018-01-01,87.3,20,222.6,0.15,0.0,0.0
la Guineueta,2018-04-01,71.4,15,162.2,0.26666666666666666,0.0,0.0
la Guineueta,2018-07-01,38.13636363636363,22,208.8181818181818,0.09090909090909091,0.0,0.0
la Guineueta,2018-10-01,39.625,16,225.375,0.0625,0.0,0.0
la Guineueta,2019-01-01,45.2,10,220.2,0.1,0.0,0.0
la Guineueta,2019-04-01,123.91666666666667,12,208.58333333333334,0.16666666666666666,0.0,0.0
la Guineueta,2019-07-01,71.07142857142857,14,217.42857142857142,0.07142857142857142,0.0,0.0
la Guineueta,2019-10-01,53.266666666666666,15,205.33333333333334,0.2,0.06666666666666667,0.0
la Guineueta,2020-01-01,39.083333333333336,12,136.25,0.25,0.08333333333333333,0.0
la Guineueta,2020-04-01,40.86666666666667,15,121.13333333333334,0.2,0.06666666666666667,0.0
la Guineueta,2020-07-01,40.4,15,146.66666666666666,0.2,0.06666666666666667,0.0
la Guineueta,2020-10-01,39.76923076923077,13,123.76923076923077,0.15384615384615385,0.07692307692307693,0.0
la Guineueta,2021-01-01,35.13157894736842,38,149.31578947368422,0.10526315789473684,0.05263157894736842,0.0
la Marina de Port,2015-04-01,81.43333333333334,30,295.1,0.4666666666666667,0.16666666666666666,0.0
la Marina de Port,2015-07-01,75.20833333333333,24,297.25,0.375,0.041666666666666664,0.0
la Marina de Port,2015-10-01,61.567567567567565,37,333.43243243243245,0.2972972972972973,0.0,0.0
la Marina de Port,2016-01-01,46.74193548387097,31,323.06451612903226,0.3548387096774194,0.0,0.0
la Marina de Port,2016-10-01,48.62820512820513,78,233.84615384615384,0.2564102564102564,0.0,0.0
la Marina de Port,2017-01-01,51.95180722891566,83,206.6265060240964,0.30120481927710846,0.060240963855421686,0.0
la Marina de Port,2017-04-01,72.37623762376238,101,175.27722772277227,0.27722772277227725,0.0,0.0
la Marina de Port,2017-07-01,74.07843137254902,102,155.5392156862745,0.2647058823529412,0.00980392156862745,0.0
la Marina de Port,2017-10-01,69.91208791208791,91,155.94505494505495,0.26373626373626374,0.0,0.0
la Marina de Port,2018-01-01,71.66115702479338,121,157.80165289256198,0.33884297520661155,0.024793388429752067,0.0
la Marina de Port,2018-04-01,97.23648648648648,148,156.14864864864865,0.2905405405405405,0.02027027027027027,0.0
la Marina de Port,2018-07-01,69.36,100,118.15,0.12,0.01,0.0
la Marina de Port,2018-10-01,64.5111111111111,90,121.37777777777778,0.07777777777777778,0.022222222222222223,0.0
la Marina de Port,2019-01-01,67.8,70,119.07142857142857,0.07142857142857142,0.02857142857142857,0.0
la Marina de Port,2019-04-01,79.82666666666667,75,124.98666666666666,0.14666666666666667,0.02666666666666667,0.0
la Marina de Port,2019-07-01,71.09411764705882,85,121.58823529411765,0.09411764705882353,0.047058823529411764,0.0
la Marina de Port,2019-10-01,59.16304347826087,92,121.41304347826087,0.06521739130434782,0.10869565217391304,0.0
la Marina de Port,2020-01-01,68.39285714285714,84,134.73809523809524,0.047619047619047616,0.03571428571428571,0.0
la Marina de Port,2020-04-01,60.64705882352941,85,130.0705882352941,0.047058823529411764,0.03529411764705882,0.0
la Marina de Port,2020-07-01,63.5625,80,131.075,0.0625,0.0375,0.0
la Marina de Port,2020-10-01,62.646341463414636,82,114.45121951219512,0.0975609756097561,0.036585365853658534,0.0
la Marina de Port,2021-01-01,63.0,144,117.85416666666667,0.0763888888888889,0.006944444444444444,0.0
la Marina del Prat Vermell,2015-04-01,197.25,4,278.5,0.75,0.0,0.0
la Marina del Prat Vermell,2015-07-01,180.4,5,318.8,0.8,0.0,0.0
la Marina del Prat Vermell,2015-10-01,170.8,5,255.2,0.6,0.0,0.0
la Marina del Prat Vermell,2016-01-01,200.0,4,303.25,0.75,0.0,0.0
la Marina del Prat Vermell,2016-10-01,260.0,3,295.3333333333333,1.0,0.0,0.0
la Marina del Prat Vermell,2017-01-01,260.0,3,280.6666666666667,1.0,0.0,0.0
la Marina del Prat Vermell,2017-04-01,1270.7142857142858,7,236.71428571428572,0.5714285714285714,0.0,0.0
la Marina del Prat Vermell,2017-07-01,998.3333333333334,9,192.88888888888889,0.4444444444444444,0.0,0.0
la Marina del Prat Vermell,2017-10-01,704.6153846153846,13,239.0,0.38461538461538464,0.0,0.0
la Marina del Prat Vermell,2018-01-01,655.3571428571429,14,286.14285714285717,0.5,0.0,0.0
la Marina del Prat Vermell,2018-04-01,718.8461538461538,13,260.0,0.46153846153846156,0.0,0.0
la Marina del Prat Vermell,2018-07-01,825.3636363636364,11,240.54545454545453,0.45454545454545453,0.0,0.0
la Marina del Prat Vermell,2018-10-01,818.5454545454545,11,266.3636363636364,0.36363636363636365,0.0,0.0
la Marina del Prat Vermell,2019-01-01,999.4444444444445,9,248.77777777777777,0.5555555555555556,0.0,0.0
la Marina del Prat Vermell,2019-04-01,760.3333333333334,12,220.5,0.5833333333333334,0.0,0.0
la Marina del Prat Vermell,2019-07-01,820.2727272727273,11,246.72727272727272,0.5454545454545454,0.0,0.0
la Marina del Prat Vermell,2019-10-01,705.3076923076923,13,229.69230769230768,0.46153846153846156,0.0,0.0
la Marina del Prat Vermell,2020-01-01,708.6153846153846,13,221.6153846153846,0.5384615384615384,0.0,0.0
la Marina del Prat Vermell,2020-04-01,717.2857142857143,14,232.21428571428572,0.6428571428571429,0.21428571428571427,0.0
la Marina del Prat Vermell,2020-07-01,767.5,12,173.0,0.5833333333333334,0.0,0.0
la Marina del Prat Vermell,2020-10-01,776.0833333333334,12,162.33333333333334,0.5833333333333334,0.16666666666666666,0.0
la Marina del Prat Vermell,2021-01-01,143.36363636363637,22,215.54545454545453,0.5454545454545454,0.2727272727272727,0.0
la Maternitat i Sant Ramon,2015-04-01,50.50588235294118,85,288.7647058823529,0.43529411764705883,0.10588235294117647,0.07058823529411765
